x,y,z,release_h,site
56.71498149292744,74.21885445489838,0.0,0.55,deep
-11.073065641922547,-11.904629643761496,0.0,0.55,deep
0.012766296422265011,10.377711997653021,0.0,0.55,deep
-2.360049363507099,-5.827713626915122,0.0,0.55,deep
-9.205709503955259,-11.70543111897302,0.0,0.55,deep
-2.7287763004512193,-5.2061676352623465,0.0,0.55,deep
-4.328420657118116,-7.47318834207486,0.0,0.55,deep
-1.7426157313306827,-2.836879529249069,0.0,0.55,deep
-1.3036720788968825,-3.4439340931245086,0.0,0.55,deep
-1.4505056129170044,-3.2409717728432317,0.0,0.55,deep
-73.25465024914685,13.235274196869165,0.0,0.55,deep
151.1671895750174,-53.93400124963249,0.0,0.55,deep
