x,y,z,release_h,site
-2.918714863970034,1.490614076948434,0.0,0.5,shallow
-20.70942035429234,12.950644450146944,0.0,0.5,shallow
-2.9979930584211196,1.525528210083094,0.0,0.5,shallow
-41.16336523106733,7.335058793765783,0.0,0.5,shallow
-47.435415543029684,-3.519103469686235,0.0,0.5,shallow
-2.5719039729506927,1.3379039932125545,0.0,0.5,shallow
-22.987123912732116,-0.05548951597552776,0.0,0.5,shallow
-4.612834706713141,5.958566024109856,0.0,0.5,shallow
-2.7631066058795297,1.4220904440550233,0.0,0.5,shallow
-2.9284365927158147,1.4948954126884968,0.0,0.5,shallow
-17.846797944698608,-8.352239563699763,0.0,0.5,shallow
-2.582909337479718,1.342749303760787,0.0,0.5,shallow
-2.5336059176600068,1.3210429154220678,0.0,0.5,shallow
-20.472343741162284,9.113270160709646,0.0,0.5,shallow
-20.03110800497709,14.224441119655285,0.0,0.5,shallow
-27.824600876978803,4.865820341172706,0.0,0.5,shallow
-2.6269409711404506,1.3621354521236375,0.0,0.5,shallow
